id,conference,title,visual mark,visual channel,symbol layout,text position,multi-channel,url
3061_8,VAST,Clustrophile 2: Guided Visual Clustering Analysis,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864477
3061_9,VAST,Clustrophile 2: Guided Visual Clustering Analysis,non-semantic,color-discrete,uniform,embedded,none,http://dx.doi.org/10.1109/TVCG.2018.2864477
3062_3,VAST,Manifold: A Model-Agnostic Framework for Interpretation and Diagnosis of Machine Learning Models,non-semantic,color-discrete,non-uniform,as symbol,none,http://dx.doi.org/10.1109/TVCG.2018.2864499
3063_0,VAST,GAN Lab: Understanding Complex Deep Generative Models using Interactive Visual Experimentation,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864500
3063_1,VAST,GAN Lab: Understanding Complex Deep Generative Models using Interactive Visual Experimentation,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864500
3063_13,VAST,GAN Lab: Understanding Complex Deep Generative Models using Interactive Visual Experimentation,non-semantic,color-discrete,non-uniform,as symbol,none,http://dx.doi.org/10.1109/TVCG.2018.2864500
3063_14,VAST,GAN Lab: Understanding Complex Deep Generative Models using Interactive Visual Experimentation,non-semantic,color-discrete,non-uniform,as symbol,none,http://dx.doi.org/10.1109/TVCG.2018.2864500
3064_0,VAST,Visual Abstraction of Large Scale Geospatial Origin-Destination Movement Data,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864503
3064_1,VAST,Visual Abstraction of Large Scale Geospatial Origin-Destination Movement Data,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864503
3064_3,VAST,Visual Abstraction of Large Scale Geospatial Origin-Destination Movement Data,non-semantic,color-discrete,connected,none,none,http://dx.doi.org/10.1109/TVCG.2018.2864503
3064_4,VAST,Visual Abstraction of Large Scale Geospatial Origin-Destination Movement Data,non-semantic,color-discrete,connected,none,none,http://dx.doi.org/10.1109/TVCG.2018.2864503
3064_6,VAST,Visual Abstraction of Large Scale Geospatial Origin-Destination Movement Data,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864503
3065_2,VAST,DQNViz: A Visual Analytics Approach to Understand Deep Q-Networks,non-semantic,color-discrete,uniform,accompanying,combine,http://dx.doi.org/10.1109/TVCG.2018.2864504
3065_2,VAST,DQNViz: A Visual Analytics Approach to Understand Deep Q-Networks,non-semantic,color-discrete,uniform,accompanying,combine,http://dx.doi.org/10.1109/TVCG.2018.2864504
3066_6,VAST,Duet: Helping Data Analysis Novices Conduct Pairwise Comparisons by Minimal Specification,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864526
3067_4,VAST,Visual Analytics for Topic Model Optimization based on User-Steerable Speculative Execution,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864769
3067_5,VAST,Visual Analytics for Topic Model Optimization based on User-Steerable Speculative Execution,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864769
3068_5,VAST,Analysis of Flight Variability: a Systematic Approach,non-semantic,color-ordinal,continuous,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2864811
3068_6,VAST,Analysis of Flight Variability: a Systematic Approach,non-semantic,color-ordinal,continuous,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2864811
3068_7,VAST,Analysis of Flight Variability: a Systematic Approach,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864811
3068_8,VAST,Analysis of Flight Variability: a Systematic Approach,non-semantic,color-ordinal,continuous,as tick,separate,http://dx.doi.org/10.1109/TVCG.2018.2864811
3068_8,VAST,Analysis of Flight Variability: a Systematic Approach,semantic,shape,continuous,as tick,separate,http://dx.doi.org/10.1109/TVCG.2018.2864811
3068_9,VAST,Analysis of Flight Variability: a Systematic Approach,semantic,size,continuous,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2864811
3068_10,VAST,Analysis of Flight Variability: a Systematic Approach,non-semantic,color-ordinal,continuous,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2864811
3068_12,VAST,Analysis of Flight Variability: a Systematic Approach,semantic,size,continuous,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2864811
3069_3,VAST,RuleMatrix: Visualizing and Understanding Classifiers with Rules,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864812
3069_4,VAST,RuleMatrix: Visualizing and Understanding Classifiers with Rules,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864812
3069_5,VAST,RuleMatrix: Visualizing and Understanding Classifiers with Rules,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864812
3069_6,VAST,RuleMatrix: Visualizing and Understanding Classifiers with Rules,semantic,color-discrete,uniform,accompanying,flatten,http://dx.doi.org/10.1109/TVCG.2018.2864812
3069_6,VAST,RuleMatrix: Visualizing and Understanding Classifiers with Rules,semantic,shape,uniform,accompanying,flatten,http://dx.doi.org/10.1109/TVCG.2018.2864812
3070_0,VAST,BitExTract: Interactive Visualization for Extracting Bitcoin Exchange Intelligence,non-semantic,color-ordinal,connected,accompanying,separate,http://dx.doi.org/10.1109/TVCG.2018.2864814
3070_0,VAST,BitExTract: Interactive Visualization for Extracting Bitcoin Exchange Intelligence,non-semantic,color-ordinal,connected,as tick,separate,http://dx.doi.org/10.1109/TVCG.2018.2864814
3070_0,VAST,BitExTract: Interactive Visualization for Extracting Bitcoin Exchange Intelligence,non-semantic,color-discrete,uniform,accompanying,separate,http://dx.doi.org/10.1109/TVCG.2018.2864814
3070_4,VAST,BitExTract: Interactive Visualization for Extracting Bitcoin Exchange Intelligence,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864814
3070_6,VAST,BitExTract: Interactive Visualization for Extracting Bitcoin Exchange Intelligence,non-semantic,color-discrete,connected,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864814
3070_7,VAST,BitExTract: Interactive Visualization for Extracting Bitcoin Exchange Intelligence,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864814
3071_3,VAST,EnsembleLens: Ensemble-based Visual Exploration of Anomaly Detection Algorithms with Multidimensional Data,non-semantic,color-ordinal,connected,embedded,parrallel,http://dx.doi.org/10.1109/TVCG.2018.2864825
3071_3,VAST,EnsembleLens: Ensemble-based Visual Exploration of Anomaly Detection Algorithms with Multidimensional Data,non-semantic,color-ordinal,connected,embedded,parrallel,http://dx.doi.org/10.1109/TVCG.2018.2864825
3071_4,VAST,EnsembleLens: Ensemble-based Visual Exploration of Anomaly Detection Algorithms with Multidimensional Data,non-semantic,color-ordinal,connected,as tick,parrallel,http://dx.doi.org/10.1109/TVCG.2018.2864825
3071_4,VAST,EnsembleLens: Ensemble-based Visual Exploration of Anomaly Detection Algorithms with Multidimensional Data,non-semantic,color-ordinal,connected,as tick,parrallel,http://dx.doi.org/10.1109/TVCG.2018.2864825
3071_5,VAST,EnsembleLens: Ensemble-based Visual Exploration of Anomaly Detection Algorithms with Multidimensional Data,non-semantic,color-ordinal,connected,embedded,none,http://dx.doi.org/10.1109/TVCG.2018.2864825
3071_7,VAST,EnsembleLens: Ensemble-based Visual Exploration of Anomaly Detection Algorithms with Multidimensional Data,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864825
3072_0,VAST,VIBR: Visualizing Bipartite Relations at Scale with the Minimum Description Length Principle,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864826
3072_2,VAST,VIBR: Visualizing Bipartite Relations at Scale with the Minimum Description Length Principle,non-semantic,color-ordinal,continuous,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2864826
3072_3,VAST,VIBR: Visualizing Bipartite Relations at Scale with the Minimum Description Length Principle,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864826
3073_6,VAST,VIS4ML: An Ontology for Visual Analytics Assisted Machine Learning,semantic,shape,uniform,accompanying,combine,http://dx.doi.org/10.1109/TVCG.2018.2864838
3073_6,VAST,VIS4ML: An Ontology for Visual Analytics Assisted Machine Learning,semantic,color-discrete,uniform,accompanying,combine,http://dx.doi.org/10.1109/TVCG.2018.2864838
3074_0,VAST,An Interactive Method to Improve Crowdsourced Annotations,non-semantic,color-ordinal,continuous,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2864843
3074_2,VAST,An Interactive Method to Improve Crowdsourced Annotations,non-semantic,color-ordinal,continuous,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2864843
3074_3,VAST,An Interactive Method to Improve Crowdsourced Annotations,non-semantic,color-ordinal,continuous,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2864843
3075_0,VAST,A Visual Analytics Framework for Spatiotemporal Trade Network Analysis,non-semantic,color-ordinal,connected,accompanying,separate,http://dx.doi.org/10.1109/TVCG.2018.2864844
3075_0,VAST,A Visual Analytics Framework for Spatiotemporal Trade Network Analysis,semantic,color-discrete,uniform,accompanying,separate,http://dx.doi.org/10.1109/TVCG.2018.2864844
3075_2,VAST,A Visual Analytics Framework for Spatiotemporal Trade Network Analysis,semantic,color-ordinal,connected,accompanying,combine,http://dx.doi.org/10.1109/TVCG.2018.2864844
3075_2,VAST,A Visual Analytics Framework for Spatiotemporal Trade Network Analysis,semantic,color-discrete,uniform,accompanying,combine,http://dx.doi.org/10.1109/TVCG.2018.2864844
3075_3,VAST,A Visual Analytics Framework for Spatiotemporal Trade Network Analysis,non-semantic,color-ordinal,connected,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864844
3075_5,VAST,A Visual Analytics Framework for Spatiotemporal Trade Network Analysis,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864844
3075_6,VAST,A Visual Analytics Framework for Spatiotemporal Trade Network Analysis,non-semantic,color-ordinal,connected,accompanying,separate,http://dx.doi.org/10.1109/TVCG.2018.2864844
3075_6,VAST,A Visual Analytics Framework for Spatiotemporal Trade Network Analysis,semantic,color-discrete,uniform,accompanying,separate,http://dx.doi.org/10.1109/TVCG.2018.2864844
3076_0,VAST,Visual Progression Analysis of Event Sequence Data,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864885
3076_4,VAST,Visual Progression Analysis of Event Sequence Data,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864885
3076_5,VAST,Visual Progression Analysis of Event Sequence Data,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864885
3076_7,VAST,Visual Progression Analysis of Event Sequence Data,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2864885
3079_0,VAST,Visual Analysis of the Temporal Evolution of Ensemble Forecast Sensitivities,non-semantic,color-ordinal,connected,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2864901
3079_3,VAST,Visual Analysis of the Temporal Evolution of Ensemble Forecast Sensitivities,non-semantic,color-ordinal,connected,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2864901
3079_4,VAST,Visual Analysis of the Temporal Evolution of Ensemble Forecast Sensitivities,non-semantic,color-ordinal,connected,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2864901
3079_7,VAST,Visual Analysis of the Temporal Evolution of Ensemble Forecast Sensitivities,non-semantic,color-ordinal,connected,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2864901
3079_8,VAST,Visual Analysis of the Temporal Evolution of Ensemble Forecast Sensitivities,non-semantic,color-ordinal,connected,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2864901
3079_9,VAST,Visual Analysis of the Temporal Evolution of Ensemble Forecast Sensitivities,non-semantic,color-ordinal,connected,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2864901
3079_10,VAST,Visual Analysis of the Temporal Evolution of Ensemble Forecast Sensitivities,non-semantic,color-ordinal,connected,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2864901
3079_11,VAST,Visual Analysis of the Temporal Evolution of Ensemble Forecast Sensitivities,non-semantic,color-ordinal,connected,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2864901
3079_12,VAST,Visual Analysis of the Temporal Evolution of Ensemble Forecast Sensitivities,non-semantic,color-ordinal,connected,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2864901
3080_1,VAST,Doccurate: A Curation-Based Approach for Clinical Text Visualization,non-semantic,color-discrete,uniform,embedded,none,http://dx.doi.org/10.1109/TVCG.2018.2864905
3080_3,VAST,Doccurate: A Curation-Based Approach for Clinical Text Visualization,non-semantic,color-discrete,uniform,as symbol,none,http://dx.doi.org/10.1109/TVCG.2018.2864905
3080_6,VAST,Doccurate: A Curation-Based Approach for Clinical Text Visualization,semantic,color-ordinal,connected,embedded,none,http://dx.doi.org/10.1109/TVCG.2018.2864905
3080_7,VAST,Doccurate: A Curation-Based Approach for Clinical Text Visualization,non-semantic,color-discrete,uniform,as symbol,none,http://dx.doi.org/10.1109/TVCG.2018.2864905
3081_0,VAST,TPFlow: Progressive Partition and Multidimensional Pattern Extraction for Large-Scale Spatio-Temporal Data Analysis,non-semantic,color-ordinal,continuous,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2865018
3081_5,VAST,TPFlow: Progressive Partition and Multidimensional Pattern Extraction for Large-Scale Spatio-Temporal Data Analysis,non-semantic,color-ordinal,continuous,as tick,none,http://dx.doi.org/10.1109/TVCG.2018.2865018
3081_9,VAST,TPFlow: Progressive Partition and Multidimensional Pattern Extraction for Large-Scale Spatio-Temporal Data Analysis,semantic,color-discrete,uniform,as symbol,none,http://dx.doi.org/10.1109/TVCG.2018.2865018
3082_7,VAST,Evaluating Multi-Dimensional Visualizations for Understanding Fuzzy Clusters,semantic,color-ordinal,uniform,accompanying,matrix,http://dx.doi.org/10.1109/TVCG.2018.2865020
3082_7,VAST,Evaluating Multi-Dimensional Visualizations for Understanding Fuzzy Clusters,semantic,color-discrete,uniform,accompanying,matrix,http://dx.doi.org/10.1109/TVCG.2018.2865020
3083_2,VAST,GraphProtector: A Visual Interface for Employing and Assessing Multiple Privacy Preserving Graph Algorithms,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2865021
3084_0,VAST,VIS Author Profiles: Interactive Descriptions of Publication Records Combining Text and Visualization,non-semantic,color-discrete,non-uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2865022
3084_6,VAST,VIS Author Profiles: Interactive Descriptions of Publication Records Combining Text and Visualization,non-semantic,color-discrete,non-uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2018.2865022
3086_0,VAST,KnowledgePearls: Provenance-Based Visualization Retrieval,non-semantic,color-discrete,uniform,embedded,none,http://dx.doi.org/10.1109/TVCG.2018.2865024
3086_2,VAST,KnowledgePearls: Provenance-Based Visualization Retrieval,non-semantic,color-discrete,non-uniform,as symbol,none,http://dx.doi.org/10.1109/TVCG.2018.2865024
3086_3,VAST,KnowledgePearls: Provenance-Based Visualization Retrieval,non-semantic,color-discrete,non-uniform,embedded,none,http://dx.doi.org/10.1109/TVCG.2018.2865024
3086_5,VAST,KnowledgePearls: Provenance-Based Visualization Retrieval,non-semantic,color-discrete,non-uniform,embedded,none,http://dx.doi.org/10.1109/TVCG.2018.2865024
3088_0,VAST,A Visual Analytics Framework for the Detection of Anomalous Call Stack Trees in High Performance Computing Applications,non-semantic,color-ordinal,connected,as tick,separate,http://dx.doi.org/10.1109/TVCG.2018.2865026
3088_0,VAST,A Visual Analytics Framework for the Detection of Anomalous Call Stack Trees in High Performance Computing Applications,non-semantic,color-discrete,uniform,accompanying,separate,http://dx.doi.org/10.1109/TVCG.2018.2865026
3088_1,VAST,A Visual Analytics Framework for the Detection of Anomalous Call Stack Trees in High Performance Computing Applications,non-semantic,color-discrete,non-uniform,as symbol,none,http://dx.doi.org/10.1109/TVCG.2018.2865026
